dbh,n,cl,sp,time,ca_ind,ca_cohort,cumca
37.5,0.1971,1,7,0,37.797151548229905,7.449818570156114,6691.404962071946
37.5,0.5913,1,8,0,37.797151548229905,22.349455710468344,6713.754417782414
39.5,1.774,1,3,0,36.93299892624208,65.51914009515345,6779.273557877567
22.5,1.774,1,4,0,36.85471743576586,65.38026873104864,6844.653826608616
32.5,0.1971,1,1,0,36.64300776897347,7.222336831264671,6851.876163439881
32.5,0.1971,1,2,0,36.64300776897347,7.222336831264671,6859.098500271146
36.5,0.5913,1,8,0,36.193070495849746,21.400962584195955,6880.499462855341
38.5,1.3798,1,3,0,35.65056915614225,49.19065532164507,6929.690118176986
31.5,0.9856,1,1,0,35.30771639983517,34.79928528367755,6964.489403460664
31.5,0.3942,1,5,0,35.30771639983517,13.918301804815025,6978.407705265479
21.5,1.9711,1,4,0,35.099805744043856,69.18522710208485,7047.592932367564
35.5,0.7884,1,8,0,34.64161668275739,27.311450592685922,7074.90438296025
37.5,1.1827,1,3,0,34.42292965766209,40.71199890611695,7115.616381866367
37.5,0.1971,1,6,0,34.42292965766209,6.7847594355251974,7122.401141301892
30.5,0.5913,1,1,0,34.010414083903896,20.110357847812374,7142.511499149705
30.5,0.5913,1,2,0,34.010414083903896,20.110357847812374,7162.621856997517
20.5,1.5769,1,4,0,33.37368591389982,52.626965317628624,7215.248822315145
36.5,1.3798,1,3,0,33.24840616559376,45.87615082728626,7261.124973142431
34.5,0.5913,1,8,0,33.14228515228965,19.597033210548872,7280.72200635298
29.5,1.774,1,1,0,32.750751716745285,58.09983354550614,7338.821839898486
29.5,0.5913,1,2,0,32.750751716745285,19.365519490111488,7358.187359388598
29.5,0.1971,1,5,0,32.750751716745285,6.455173163370495,7364.6425325519685
35.5,1.5769,1,3,0,32.12531033969264,50.65840187466132,7415.30093442663
33.5,0.1971,1,8,0,31.694464868326342,6.246979025547122,7421.5479134521775
19.5,3.7451,1,4,0,31.676848482415338,118.63296525149367,7540.180878703671
28.5,0.7884,1,1,0,31.528326665719618,24.856932743253346,7565.037811446924
28.5,0.3942,1,2,0,31.528326665719618,12.428466371626673,7577.466277818551
28.5,0.1971,1,5,0,31.528326665719618,6.214233185813336,7583.680511004364
34.5,1.5769,1,3,0,31.05194766408362,48.96581627149346,7632.646327275857
34.5,0.1971,1,6,0,31.05194766408362,6.120338884590882,7638.766666160448
27.5,0.7884,1,1,0,30.342687083973836,23.92217449700497,7662.6888406574535
27.5,0.5913,1,2,0,30.342687083973836,17.94163087275373,7680.630471530207
32.5,0.7884,1,8,0,30.297448357554646,23.886508285096085,7704.516979815303
33.5,2.1682,1,3,0,30.02662462453099,65.10372751090809,7769.620707326211
18.5,2.1682,1,4,0,30.00972669180686,65.06708941317564,7834.687796739387
26.5,1.3798,1,1,0,29.19333616162832,40.280965235814755,7874.968761975202
26.5,0.5913,1,2,0,29.19333616162832,17.262019672370826,7892.230781647572
26.5,0.3942,1,5,0,29.19333616162832,11.508013114913883,7903.738794762487
32.5,1.5769,1,3,0,29.04765518548434,45.805247461990255,7949.5440422244765
32.5,0.1971,1,6,0,29.04765518548434,5.725292837058964,7955.2693350615355
31.5,0.1971,1,7,0,28.950441212577473,5.70613196299902,7960.975467024535
31.5,0.7884,1,8,0,28.950441212577473,22.82452785199608,7983.799994876531
17.5,3.1538,1,4,0,28.372697368748035,89.48181296155755,8073.281807838088
31.5,0.7884,1,3,0,28.113366593477025,22.164578222297287,8095.4463860603855
31.5,0.1971,1,6,0,28.113366593477025,5.541144555574322,8100.98753061596
25.5,1.1827,1,1,0,28.079736291668535,33.20990411215638,8134.197434728117
25.5,0.5913,1,2,0,28.079736291668535,16.603548069263606,8150.80098279738
25.5,0.1971,1,5,0,28.079736291668535,5.5345160230878685,8156.335498820467
30.5,0.1971,1,7,0,27.652571384459854,5.450321819877037,8161.785820640344
30.5,0.7884,1,8,0,27.652571384459854,21.80128727950815,8183.587107919853
30.5,1.9711,1,3,0,27.222104537105785,53.657490253089215,8237.244598172942
30.5,0.1971,1,6,0,27.222104537105785,5.36547680426355,8242.610074977205
24.5,0.7884,1,1,0,27.001313130802057,21.28783527232434,8263.89791024953
24.5,0.3942,1,2,0,27.001313130802057,10.64391763616217,8274.541827885692
16.5,2.7595,1,4,0,26.766081981942552,73.86100322917048,8348.402831114863
29.5,0.1971,1,7,0,26.402898203213947,5.204011235853469,8353.606842350717
29.5,0.3942,1,8,0,26.402898203213947,10.408022471706937,8364.014864822424
29.5,1.1827,1,3,0,26.37223769655884,31.190445523720143,8395.205310346144
23.5,1.3798,1,1,0,25.95745953822596,35.81610267084418,8431.021413016988
23.5,0.5913,1,2,0,25.95745953822596,15.348645824953012,8446.37005884194
23.5,0.1971,1,5,0,25.95745953822596,5.116215274984337,8451.486274116925
28.5,1.5769,1,3,0,25.562161717582914,40.308972812456496,8491.795246929381
28.5,0.3942,1,6,0,25.562161717582914,10.076604149071185,8501.871851078453
28.5,0.1971,1,7,0,25.200421074371363,4.967002993758595,8506.838854072212
28.5,0.7884,1,8,0,25.200421074371363,19.86801197503438,8526.706866047245
15.5,2.7595,1,4,0,25.190147863650992,69.51221302974491,8596.219079076991
22.5,1.774,1,1,0,24.94753937783982,44.25693485628784,8640.4760139332775
22.5,1.3798,1,2,0,24.94753937783982,34.422614833543385,8674.898628766821
27.5,0.9856,1,3,0,24.79030264598424,24.433322287882067,8699.331951054704
27.5,0.3942,1,6,0,24.79030264598424,9.772337303046987,8709.10428835775
26.5,1.1827,1,3,0,24.05511985934053,28.449990257642046,8737.554278615393
27.5,0.3942,1,7,0,24.044087809039695,9.478179414323447,8747.032458029717
27.5,0.3942,1,8,0,24.044087809039695,9.478179414323447,8756.51063744404
21.5,0.9856,1,1,0,23.970891171912427,23.62571033903689,8780.136347783076
21.5,0.9856,1,2,0,23.970891171912427,23.62571033903689,8803.762058122113
21.5,0.3942,1,5,0,23.970891171912427,9.449325299967878,8813.211383422082
14.5,2.1682,1,4,0,23.645109580528796,51.26732659250254,8864.478710014584
25.5,0.5913,1,3,0,23.35510853264895,13.809875675355324,8878.28858568994
25.5,0.1971,1,6,0,23.35510853264895,4.603291891785108,8882.891877581724
20.5,1.1827,1,1,0,23.02683159654731,27.233833729236505,8910.12571131096
20.5,0.7884,1,2,0,23.02683159654731,18.1543540307179,8928.280065341678
20.5,0.1971,1,5,0,23.02683159654731,4.538588507679475,8932.818653849357
26.5,0.7884,1,8,0,22.932802553575808,18.08022153323917,8950.898875382598
24.5,0.7884,1,3,0,22.688801674233275,17.887851239965514,8968.786726622562
13.5,1.3798,1,4,0,22.131130438940428,30.53653377965,8999.323260402212
19.5,1.9711,1,1,0,22.114658811479234,43.59020398330672,9042.91346438552
19.5,0.5913,1,2,0,22.114658811479234,13.076397755227672,9055.989862140746
19.5,0.5913,1,5,0,22.114658811479234,13.076397755227672,9069.066259895975
23.5,1.1827,1,3,0,22.054771767460863,26.084178569375965,9095.15043846535
25.5,1.3798,1,8,0,21.865433293148055,30.169924857885682,9125.320363323237
22.5,0.3942,1,3,0,21.451632052745072,8.456233355192108,9133.776596678428
18.5,1.5769,1,1,0,21.233655618760814,33.483351545223925,9167.259948223653
18.5,0.9856,1,2,0,21.233655618760814,20.92789097785066,9188.187839201502
18.5,0.5913,1,5,0,21.233655618760814,12.55546056737327,9200.743299768876
21.5,0.7884,1,3,0,20.878037482997478,16.460244751595212,9217.203544520471
24.5,0.7884,1,7,0,20.840818910942208,16.430901629386835,9233.63444614986
24.5,0.5913,1,8,0,20.840818910942208,12.323176222040129,9245.957622371898
12.5,2.1682,1,4,0,20.648324109865555,44.7696963350105,9290.72731870691
17.5,0.9856,1,1,0,20.38309244675955,20.089575915526215,9310.816894622436
17.5,0.5913,1,2,0,20.38309244675955,12.052522563768925,9322.869417186204
17.5,0.9856,1,5,0,20.38309244675955,20.089575915526215,9342.95899310173
20.5,1.1827,1,3,0,20.3326853842013,24.04746700389488,9367.006460105626
20.5,0.1971,1,6,0,20.3326853842013,4.0075722892260766,9371.01403239485
23.5,0.1971,1,7,0,19.857775791555202,3.9139676085155304,9374.928000003367
23.5,0.7884,1,8,0,19.857775791555202,15.655870434062122,9390.58387043743
19.5,1.5769,1,3,0,19.814315851153648,31.245194665684185,9421.829065103113
16.5,0.9856,1,1,0,19.56223015757776,19.280534043308638,9441.109599146423
16.5,0.7884,1,2,0,19.56223015757776,15.422862256234305,9456.532461402656
16.5,0.3942,1,5,0,19.56223015757776,7.711431128117153,9464.243892530774
18.5,0.9856,1,3,0,19.32171190671196,19.04347925525531,9483.28737178603
11.5,2.9567,1,4,0,19.19675635859897,56.75904952546958,9540.046421311497
22.5,1.3798,1,7,0,18.91510396320003,26.099060448423398,9566.145481759922
22.5,0.7884,1,8,0,18.91510396320003,14.912667964586902,9581.05814972451
17.5,0.7884,1,3,0,18.853699451117265,14.864256647260852,9595.92240637177
15.5,2.9567,1,1,0,18.770322677530704,55.49821306065503,9651.420619432425
15.5,1.774,1,2,0,18.770322677530704,33.29855242993947,9684.719171862364
15.5,0.5913,1,5,0,18.770322677530704,11.098891799223907,9695.818063661587
16.5,1.1827,1,3,0,18.409147026183533,21.772498187867267,9717.590561849454
21.5,0.3942,1,7,0,18.011592778712917,7.100169873368632,9724.690731722823
21.5,1.1827,1,8,0,18.011592778712917,21.302310779383767,9745.993042502207
14.5,2.7595,1,1,0,18.006619451675355,49.689266376898146,9795.682308879106
14.5,1.5769,1,2,0,18.006619451675355,28.394638213346866,9824.076947092453
14.5,0.7884,1,5,0,18.006619451675355,14.19641877570085,9838.273365868154
15.5,0.7884,1,3,0,17.986965417366076,14.180923535051415,9852.454289403206
10.5,3.3509,1,4,0,17.776446864654847,59.56709579877193,9912.021385201977
14.5,1.1827,1,3,0,17.58610711497274,20.799088884878262,9932.820474086855
13.5,1.774,1,1,0,17.27036772457654,30.637632343398785,9963.458106430253
13.5,1.5769,1,2,0,17.27036772457654,27.233642864884747,9990.691749295138
13.5,0.5389723515623815,1,5,0,17.27036772457654,9.308250704862076,10000
13.5,0,1,5,0,17.27036772457654,0,10000
13.5,0.8408276484376184,2,5,0,17.27036772457654,14.521402681508635,10014.521402681508
13.5,1.774,2,3,0,17.205565654077805,30.522673470334027,10045.044076151844
20.5,0.5913,2,7,0,17.14602614002556,10.138445256597114,10055.18252140844
20.5,2.1682,2,8,0,17.14602614002556,37.17601387680342,10092.358535285244
12.5,0.5913,2,3,0,16.844374851052816,9.96007884942753,10102.31861413467
12.5,2.1682,2,1,0,16.560814650536518,35.90715832529328,10138.225772459964
12.5,1.5769,2,2,0,16.560814650536518,26.114748622431033,10164.340521082395
12.5,1.5769,2,5,0,16.560814650536518,26.114748622431033,10190.455269704828
11.5,0.5913,2,3,0,16.501607953051764,9.75740078263951,10200.212670487466
9.5,1.5769,2,4,0,16.38737111760575,25.841245515352504,10226.053916002818
19.5,0.9856,2,7,0,16.31718727476483,16.082219778008216,10242.136135780827
19.5,0.5913,2,8,0,16.31718727476483,9.648352835568446,10251.784488616395
10.5,0.3942,2,3,0,16.17637671528739,6.376727701166289,10258.161216317561
11.5,1.1827,2,1,0,15.877209237404918,18.7779753650788,10276.93919168264
11.5,2.5624,2,2,0,15.877209237404918,40.68376094992636,10317.622952632566
11.5,1.774,2,5,0,15.877209237404918,28.166169187156324,10345.789121819724
9.5,0.5913,2,3,0,15.867830419516288,9.382648127059982,10355.171769946783
8.5,0.5913,2,3,0,15.575154845815433,9.209589060330666,10364.381359007113
18.5,1.3798,2,7,0,15.523863077005524,21.41982627365222,10385.801185280767
18.5,2.1682,2,8,0,15.523863077005524,33.65883992356338,10419.46002520433
7.5,0.7884,2,3,0,15.29757120848393,12.06060514076873,10431.520630345098
10.5,1.774,2,1,0,15.2188041288373,26.998158524557372,10458.518788869655
10.5,1.9711,2,2,0,15.2188041288373,29.997784818351203,10488.516573688006
10.5,2.9567,2,5,0,15.2188041288373,44.99743816773325,10533.51401185574
6.5,0.3942,2,3,0,15.034335065740544,5.926534882914923,10539.440546738655
6.5,0.3942,2,6,0,15.034335065740544,5.926534882914923,10545.367081621569
8.5,3.7451,2,4,0,15.029462375006169,56.286839540635604,10601.653921162206
5.5,0.9856,2,3,0,14.78473521180904,14.57183502475899,10616.225756186965
17.5,2.3653,2,7,0,14.76484802696829,34.923295038188094,10651.149051225153
17.5,1.774,2,8,0,14.76484802696829,26.192840399841746,10677.341891624994
9.5,3.3509,2,1,0,14.584857230491897,48.8723980936553,10726.21428971865
9.5,2.1682,2,2,0,14.584857230491897,31.622887447152532,10757.837177165802
9.5,2.1682,2,5,0,14.584857230491897,31.622887447152532,10789.460064612955
16.5,2.1682,2,7,0,14.038947706670793,30.439246417603616,10819.899311030558
16.5,1.3798,2,8,0,14.038947706670793,19.37094004566436,10839.270251076223
8.5,3.3509,2,1,0,13.974633186154536,46.827598343485235,10886.097849419708
8.5,3.548,2,2,0,13.974633186154536,49.58199854447629,10935.679847964184
8.5,2.9567,2,5,0,13.974633186154536,41.31879794150312,10976.998645905687
7.5,3.7451,2,4,0,13.702613669056724,51.317658451984336,11028.316304357671
7.5,3.3509,2,1,0,13.387404710172373,44.85985444331661,11073.176158800989
7.5,3.1538,2,2,0,13.387404710172373,42.22119697494163,11115.39735577593
7.5,2.3653,2,5,0,13.387404710172373,31.665228360970712,11147.0625841369
15.5,1.5769,2,7,0,13.344981930253928,21.04370200581742,11168.106286142718
15.5,2.7595,2,8,0,13.344981930253928,36.825477636535716,11204.931763779254
6.5,5.322,2,1,0,12.82245378286656,68.24109903241583,11273.172862811669
6.5,3.7451,2,2,0,12.82245378286656,48.021371662213554,11321.194234473884
6.5,2.9567,2,5,0,12.82245378286656,37.91214909980156,11359.106383573684
14.5,4.1393,2,7,0,12.681787508965483,52.49372303586083,11411.600106609545
14.5,1.774,2,8,0,12.681787508965483,22.497491040904766,11434.09759765045
